Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model,Car Age,Price Range,Mileage Range
1880,Mercedes,2001,4.7,Petrol,Automatic,42903.0,Used,79561.1,GLA,25,Premium,Low
1881,Honda,2015,0.0,Electric,Automatic,215280.0,Used,93301.59,Accord,11,Premium,Very High
1882,BMW,2008,0.0,Electric,Automatic,107042.0,Used,76877.39,3 Series,18,Premium,High
1883,Honda,2008,3.0,Diesel,Automatic,243725.0,Used,9931.56,CR-V,18,Budget,Very High
1885,Audi,2010,0.0,Electric,Automatic,181644.0,Used,94116.9,Q5,16,Premium,High
1886,Toyota,2021,4.4,Hybrid,Automatic,109268.0,Used,99400.47,Camry,5,Premium,High
1887,Toyota,2023,3.3,Hybrid,Automatic,30105.0,Used,16900.42,Corolla,3,Budget,Low
1888,Audi,2021,4.7,Petrol,Manual,69634.0,Used,63260.96,A4,5,Upper Mid,Medium
1889,Mercedes,2000,2.8,Hybrid,Manual,138691.0,Used,23948.57,E-Class,26,Budget,High
1890,Tesla,2017,0.0,Electric,Automatic,18226.0,Like New,29938.42,Model 3,9,Mid,Low
1891,Toyota,2012,0.0,Electric,Automatic,25322.0,Used,75830.51,Corolla,14,Premium,Low
1892,Tesla,2022,0.0,Electric,Automatic,167284.0,Used,97878.43,Model Y,4,Premium,High
1893,Toyota,2012,0.0,Electric,Automatic,94835.0,Used,61511.27,RAV4,14,Upper Mid,Medium
1894,Toyota,2012,2.0,Petrol,Manual,255027.0,Used,85805.52,RAV4,14,Premium,Very High
1895,BMW,2001,2.5,Hybrid,Manual,73079.0,Used,5843.96,X5,25,Budget,Medium
1896,BMW,2008,4.7,Diesel,Automatic,23946.0,Used,8480.01,X5,18,Budget,Low
1897,Ford,2023,3.4,Petrol,Automatic,162812.0,Used,61688.81,Focus,3,Upper Mid,High
1898,Honda,2007,0.0,Electric,Automatic,7253.0,Like New,41953.39,Civic,19,Mid,Low
1899,Audi,2006,5.8,Diesel,Manual,79311.0,Like New,89526.99,Q7,20,Premium,Medium
1900,Audi,2003,0.0,Electric,Automatic,294957.0,Used,33688.28,Q5,23,Mid,Very High
1901,Audi,2017,0.0,Electric,Automatic,67593.0,Used,46044.85,Q5,9,Mid,Medium
1903,BMW,2005,0.0,Electric,Automatic,226833.0,Used,30938.69,X3,21,Mid,Very High
1904,Mercedes,2011,5.5,Diesel,Manual,38485.0,Used,91307.01,E-Class,15,Premium,Low
1905,Tesla,2015,0.0,Electric,Automatic,199304.0,Used,49130.69,Model X,11,Mid,High
1906,Tesla,2020,0.0,Electric,Automatic,278245.0,Used,45294.78,Model Y,6,Mid,Very High
1907,Mercedes,2007,0.0,Electric,Automatic,8831.0,Used,85726.54,GLC,19,Premium,Low
1908,Ford,2021,3.2,Petrol,Automatic,5004.0,Used,34637.95,Explorer,5,Mid,Low
1909,Mercedes,2021,1.6,Diesel,Manual,37170.0,Like New,82659.21,GLA,5,Premium,Low
1910,Audi,2000,2.0,Petrol,Manual,43555.0,Like New,16615.92,A3,26,Budget,Low
1912,Toyota,2020,0.0,Electric,Automatic,178475.0,Used,95329.96,Corolla,6,Premium,High
1914,BMW,2002,2.2,Petrol,Manual,207132.0,Used,41850.4,5 Series,24,Mid,Very High
1915,BMW,2012,4.3,Petrol,Manual,63471.0,Used,65653.36,3 Series,14,Upper Mid,Medium
1916,Ford,2016,5.2,Petrol,Automatic,57287.0,Used,94582.17,Focus,10,Premium,Medium
1917,BMW,2021,3.8,Hybrid,Manual,116475.0,Like New,25126.6,X3,5,Mid,High
1918,Audi,2021,1.8,Hybrid,Manual,50151.0,Like New,10605.99,A4,5,Budget,Medium
1919,Tesla,2015,0.0,Electric,Automatic,67384.0,Used,56059.47,Model X,11,Upper Mid,Medium
1920,Mercedes,2020,0.0,Electric,Automatic,33541.0,Used,18546.7,E-Class,6,Budget,Low
1922,Ford,2014,4.8,Hybrid,Manual,218171.0,Used,89696.22,Focus,12,Premium,Very High
1923,Audi,2020,5.9,Petrol,Manual,211811.0,Used,5703.33,Q5,6,Budget,Very High
1924,Mercedes,2009,3.9,Petrol,Automatic,213739.0,Used,82597.9,C-Class,17,Premium,Very High
1926,Ford,2012,4.2,Petrol,Automatic,99919.0,Used,58132.97,Fiesta,14,Upper Mid,Medium
1928,Toyota,2005,0.0,Electric,Automatic,194020.0,Used,45987.27,Corolla,21,Mid,High
1929,Honda,2023,1.6,Hybrid,Manual,61768.0,Like New,15983.13,Fit,3,Budget,Medium
1930,Toyota,2001,2.6,Diesel,Automatic,43262.0,Used,14767.92,RAV4,25,Budget,Low
1931,Toyota,2021,5.1,Petrol,Automatic,20605.0,Like New,76664.41,Corolla,5,Premium,Low
1932,Honda,2016,4.0,Diesel,Manual,78590.0,Used,25998.34,CR-V,10,Mid,Medium
1933,Ford,2003,0.0,Electric,Automatic,290375.0,Used,7669.66,Fiesta,23,Budget,Very High
1934,Mercedes,2013,3.4,Petrol,Manual,79397.0,Used,98063.32,GLC,13,Premium,Medium
1935,Audi,2009,0.0,Electric,Automatic,77123.0,Used,98137.19,Q7,17,Premium,Medium
1938,Tesla,2014,0.0,Electric,Automatic,158964.0,Used,74090.14,Model S,12,Upper Mid,High
1940,Toyota,2016,0.0,Electric,Automatic,135501.0,Used,16876.3,Camry,10,Budget,High
1941,Toyota,2011,0.0,Electric,Automatic,135678.0,Used,17868.57,Corolla,15,Budget,High
1942,Ford,2021,3.2,Diesel,Manual,114380.0,Used,83111.28,Mustang,5,Premium,High
1943,BMW,2019,0.0,Electric,Automatic,171206.0,Used,92581.2,5 Series,7,Premium,High
1944,Honda,2023,4.5,Hybrid,Manual,156547.0,Used,80121.71,Fit,3,Premium,High
1947,Ford,2005,2.0,Petrol,Automatic,151083.0,Used,62080.03,Fiesta,21,Upper Mid,High
1948,Honda,2000,2.1,Petrol,Manual,55746.0,Used,20227.88,Fit,26,Budget,Medium
1949,Ford,2019,1.2,Petrol,Automatic,173925.0,Used,25007.24,Explorer,7,Mid,High
1950,Honda,2022,2.6,Petrol,Automatic,298962.0,Used,31874.18,Civic,4,Mid,Very High
1951,Honda,2015,3.8,Hybrid,Manual,168393.0,Used,53403.76,CR-V,11,Upper Mid,High
1952,Mercedes,2014,5.3,Diesel,Manual,283453.0,Used,53526.46,GLA,12,Upper Mid,Very High
1954,Ford,2007,3.2,Petrol,Manual,68879.0,Used,76535.97,Mustang,19,Premium,Medium
1955,Ford,2011,5.8,Petrol,Manual,67592.0,Like New,91804.89,Focus,15,Premium,Medium
1956,Mercedes,2021,4.6,Petrol,Automatic,220084.0,Used,84125.66,GLC,5,Premium,Very High
1957,Audi,2020,0.0,Electric,Automatic,197494.0,Used,29118.37,A3,6,Mid,High
1958,Audi,2009,3.6,Petrol,Automatic,270728.0,Used,36473.19,Q5,17,Mid,Very High
1959,Tesla,2017,0.0,Electric,Automatic,124555.0,Used,52540.21,Model 3,9,Upper Mid,High
1960,Toyota,2008,1.3,Diesel,Manual,18830.0,Used,6355.76,RAV4,18,Budget,Low
1961,Toyota,2001,4.6,Diesel,Automatic,216897.0,Used,90870.69,Corolla,25,Premium,Very High
1962,BMW,2004,1.6,Diesel,Manual,252234.0,Used,9212.7,5 Series,22,Budget,Very High
1963,Mercedes,2005,2.5,Hybrid,Automatic,265735.0,Used,35631.92,GLA,21,Mid,Very High
1964,Audi,2006,0.0,Electric,Automatic,93878.0,Used,59071.61,A3,20,Upper Mid,Medium
1966,Ford,2000,4.0,Petrol,Manual,116869.0,Used,67173.69,Fiesta,26,Upper Mid,High
1967,Toyota,2022,1.8,Petrol,Automatic,257716.0,Used,55114.42,Camry,4,Upper Mid,Very High
1970,BMW,2011,5.8,Petrol,Automatic,133703.0,Used,91188.47,X3,15,Premium,High
1971,Audi,2015,4.6,Hybrid,Manual,148977.0,Used,30076.84,Q7,11,Mid,High
1972,Toyota,2015,0.0,Electric,Automatic,19056.0,Used,31692.84,Corolla,11,Mid,Low
1973,Ford,2010,4.8,Diesel,Automatic,240746.0,Used,44230.53,Focus,16,Mid,Very High
1974,Toyota,2020,4.0,Petrol,Manual,115316.0,Used,18246.64,Prius,6,Budget,High
1975,Honda,2003,2.0,Diesel,Manual,166519.0,Used,53190.92,Fit,23,Upper Mid,High
1976,BMW,2012,0.0,Electric,Automatic,54418.0,Used,68178.02,X3,14,Upper Mid,Medium
1977,Honda,2006,0.0,Electric,Automatic,299334.0,Used,79670.05,CR-V,20,Premium,Very High
1979,Tesla,2014,0.0,Electric,Automatic,204071.0,Used,19025.42,Model S,12,Budget,Very High
1980,Toyota,2018,3.6,Diesel,Automatic,238989.0,Used,48326.38,RAV4,8,Mid,Very High
1981,Audi,2008,2.7,Petrol,Automatic,181350.0,Used,8665.69,A3,18,Budget,High
1982,Ford,2010,3.6,Hybrid,Manual,263924.0,Used,6690.81,Fiesta,16,Budget,Very High
1983,Ford,2007,2.0,Petrol,Manual,190330.0,Used,46812.39,Mustang,19,Mid,High
1984,Honda,2000,5.0,Diesel,Automatic,42192.0,Like New,29031.25,Accord,26,Mid,Low
1985,BMW,2022,1.9,Petrol,Manual,43923.0,Used,69919.28,3 Series,4,Upper Mid,Low
1987,Mercedes,2007,3.2,Diesel,Manual,2395.0,Like New,90063.35,GLC,19,Premium,Low
1988,Ford,2012,4.3,Petrol,Manual,228456.0,Used,77264.84,Fiesta,14,Premium,Very High
1989,Audi,2021,3.2,Petrol,Automatic,71028.0,Used,9583.19,A4,5,Budget,Medium
1990,Honda,2003,2.4,Diesel,Automatic,242463.0,Used,40304.19,CR-V,23,Mid,Very High
1991,Honda,2007,0.0,Electric,Automatic,141056.0,Used,30937.22,Accord,19,Mid,High
1992,Mercedes,2002,2.7,Diesel,Manual,203400.0,Used,41682.58,E-Class,24,Mid,Very High
1994,BMW,2001,5.6,Hybrid,Manual,289068.0,Used,14281.89,3 Series,25,Budget,Very High
1995,Audi,2001,3.5,Hybrid,Manual,294721.0,Used,54493.53,Q7,25,Upper Mid,Very High
1996,BMW,2012,2.6,Diesel,Manual,138783.0,Like New,73436.22,X3,14,Upper Mid,High
1997,Audi,2014,4.7,Hybrid,Automatic,85548.0,Like New,71681.54,A4,12,Upper Mid,Medium
1999,Toyota,2011,3.4,Petrol,Manual,125093.0,Used,54616.5,Prius,15,Upper Mid,High
2000,Honda,2003,2.7,Diesel,Manual,235835.0,Used,54051.23,Accord,23,Upper Mid,Very High
2001,Audi,2007,5.6,Petrol,Manual,206084.0,Used,70699.19,Q5,19,Upper Mid,Very High
2002,Mercedes,2008,0.0,Electric,Automatic,270398.0,Used,9552.89,GLA,18,Budget,Very High
2003,Audi,2022,3.8,Petrol,Manual,229027.0,Used,72440.13,A4,4,Upper Mid,Very High
2004,Ford,2004,4.7,Diesel,Manual,208072.0,Used,60309.09,Mustang,22,Upper Mid,Very High
2005,Honda,2023,0.0,Electric,Automatic,248029.0,Used,23820.33,Accord,3,Budget,Very High
2006,Ford,2019,0.0,Electric,Automatic,209047.0,Used,9660.59,Mustang,7,Budget,Very High
2007,Honda,2017,5.9,Hybrid,Manual,130509.0,Used,15310.14,CR-V,9,Budget,High
2008,Ford,2010,3.6,Petrol,Automatic,237784.0,Used,54845.68,Fiesta,16,Upper Mid,Very High
2009,Audi,2014,4.1,Diesel,Manual,295107.0,Used,77048.81,A4,12,Premium,Very High
2010,Audi,2021,2.2,Hybrid,Manual,3273.0,Used,36792.44,A3,5,Mid,Low
2011,Toyota,2008,3.4,Hybrid,Automatic,15330.0,Used,41016.77,Prius,18,Mid,Low
2013,Ford,2011,1.4,Petrol,Manual,76422.0,Used,25236.24,Focus,15,Mid,Medium
2014,BMW,2006,1.5,Diesel,Manual,3212.0,Used,14856.2,5 Series,20,Budget,Low
2015,Toyota,2009,5.2,Hybrid,Automatic,232131.0,Used,37623.96,RAV4,17,Mid,Very High
2016,Ford,2009,2.2,Diesel,Automatic,87594.0,Like New,75862.6,Mustang,17,Premium,Medium
2017,Ford,2012,2.0,Hybrid,Manual,132152.0,Used,64477.34,Mustang,14,Upper Mid,High
2018,Toyota,2018,3.5,Hybrid,Manual,294819.0,Used,44500.57,Prius,8,Mid,Very High
2019,Audi,2010,4.8,Hybrid,Manual,22007.0,Used,96651.49,Q5,16,Premium,Low
2020,Ford,2012,1.3,Petrol,Automatic,113805.0,Like New,74824.66,Explorer,14,Upper Mid,High
2021,Audi,2020,3.9,Hybrid,Manual,95815.0,Like New,10876.84,A4,6,Budget,Medium
2022,Toyota,2007,1.6,Hybrid,Automatic,262783.0,Used,75739.99,Camry,19,Premium,Very High
2023,Audi,2007,1.2,Hybrid,Manual,78038.0,Used,7283.66,A4,19,Budget,Medium
2024,Honda,2003,0.0,Electric,Automatic,265880.0,Used,66780.72,Accord,23,Upper Mid,Very High
2025,BMW,2014,5.2,Petrol,Automatic,253506.0,Used,24995.87,5 Series,12,Budget,Very High
2027,Ford,2010,1.2,Petrol,Automatic,128771.0,Like New,34429.06,Focus,16,Mid,High
2028,Mercedes,2000,3.2,Diesel,Manual,125801.0,Used,87935.6,GLC,26,Premium,High
2029,BMW,2016,0.0,Electric,Automatic,86623.0,Like New,37006.81,X3,10,Mid,Medium
2030,Tesla,2014,0.0,Electric,Automatic,225097.0,Used,63871.11,Model S,12,Upper Mid,Very High
2031,Audi,2019,3.1,Hybrid,Automatic,298964.0,Used,32163.12,A4,7,Mid,Very High
2032,Ford,2005,1.2,Diesel,Manual,215933.0,Used,92136.05,Fiesta,21,Premium,Very High
2034,Honda,2021,3.9,Diesel,Manual,280558.0,Used,28113.77,Fit,5,Mid,Very High
2035,Toyota,2014,3.9,Diesel,Manual,24220.0,Used,95135.69,RAV4,12,Premium,Low
2036,Ford,2008,2.7,Petrol,Manual,60531.0,Like New,38929.97,Focus,18,Mid,Medium
2037,Tesla,2015,0.0,Electric,Automatic,173497.0,Used,66927.17,Model X,11,Upper Mid,High
2038,Tesla,2020,0.0,Electric,Automatic,9387.0,Used,75571.06,Model Y,6,Premium,Low
2039,Honda,2016,2.8,Petrol,Automatic,245752.0,Used,7175.71,Fit,10,Budget,Very High
2040,Honda,2017,1.5,Petrol,Automatic,76815.0,Used,96101.9,Fit,9,Premium,Medium
2041,Ford,2004,4.8,Diesel,Manual,27584.0,Used,37721.92,Explorer,22,Mid,Low
2042,Audi,2019,5.8,Petrol,Automatic,44783.0,Used,23028.99,Q7,7,Budget,Low
2043,Mercedes,2019,0.0,Electric,Automatic,170881.0,Used,85817.24,E-Class,7,Premium,High
2044,Tesla,2020,0.0,Electric,Automatic,185399.0,Used,71775.43,Model Y,6,Upper Mid,High
2045,Tesla,2012,0.0,Electric,Automatic,124494.0,Used,13240.61,Model S,14,Budget,High
2047,BMW,2021,2.4,Hybrid,Automatic,250139.0,Used,72943.23,X3,5,Upper Mid,Very High
2048,Honda,2000,0.0,Electric,Automatic,141929.0,Like New,12104.41,CR-V,26,Budget,High
2049,Mercedes,2017,0.0,Electric,Automatic,173333.0,Used,92131.67,E-Class,9,Premium,High
2050,Audi,2005,0.0,Electric,Automatic,246509.0,Used,75446.31,Q5,21,Premium,Very High
2051,Audi,2001,0.0,Electric,Automatic,13580.0,Like New,36871.76,A3,25,Mid,Low
2052,BMW,2014,2.4,Petrol,Automatic,18240.0,Used,39479.18,X3,12,Mid,Low
2053,Tesla,2020,0.0,Electric,Automatic,254351.0,Used,53117.13,Model 3,6,Upper Mid,Very High
2054,Honda,2013,0.0,Electric,Automatic,254271.0,Used,39292.09,Civic,13,Mid,Very High
2056,Mercedes,2005,0.0,Electric,Automatic,73401.0,Used,97600.01,C-Class,21,Premium,Medium
2057,Ford,2005,5.6,Diesel,Manual,213165.0,Used,60529.54,Explorer,21,Upper Mid,Very High
2058,Toyota,2021,4.1,Hybrid,Automatic,164340.0,Used,47373.55,RAV4,5,Mid,High
2059,Toyota,2017,3.7,Hybrid,Automatic,265790.0,Used,26163.54,Prius,9,Mid,Very High
2060,Toyota,2013,2.2,Hybrid,Automatic,186443.0,Used,67076.17,RAV4,13,Upper Mid,High
2061,Tesla,2015,0.0,Electric,Automatic,248123.0,Used,70129.8,Model X,11,Upper Mid,Very High
2062,Honda,2013,0.0,Electric,Automatic,89460.0,Used,70093.11,Fit,13,Upper Mid,Medium
2063,BMW,2012,3.8,Petrol,Automatic,51048.0,Used,7563.58,5 Series,14,Budget,Medium
2064,Audi,2002,3.6,Hybrid,Manual,206518.0,Used,90416.6,A3,24,Premium,Very High
2065,Ford,2005,1.5,Petrol,Automatic,132850.0,Used,37120.12,Focus,21,Mid,High
2066,Mercedes,2007,1.1,Petrol,Automatic,211912.0,Used,75695.75,GLA,19,Premium,Very High
2067,Ford,2011,5.8,Petrol,Manual,266891.0,Used,77181.66,Focus,15,Premium,Very High
2068,Mercedes,2012,0.0,Electric,Automatic,45.0,Used,66802.72,E-Class,14,Upper Mid,Low
2069,Tesla,2012,0.0,Electric,Automatic,7758.0,Used,42512.32,Model S,14,Mid,Low
2070,Honda,2011,1.4,Hybrid,Automatic,255397.0,Used,62796.5,Fit,15,Upper Mid,Very High
2071,Toyota,2000,0.0,Electric,Automatic,154509.0,Used,8818.88,Corolla,26,Budget,High
2072,Honda,2016,5.7,Petrol,Manual,150657.0,Used,77380.1,Fit,10,Premium,High
2074,BMW,2010,1.6,Diesel,Manual,183148.0,Used,42691.34,5 Series,16,Mid,High
2075,BMW,2012,3.9,Diesel,Automatic,148421.0,Like New,14843.78,3 Series,14,Budget,High
2076,Tesla,2017,0.0,Electric,Automatic,227300.0,Used,84522.07,Model 3,9,Premium,Very High
2077,Mercedes,2010,0.0,Electric,Automatic,152420.0,Used,57278.73,E-Class,16,Upper Mid,High
2078,Audi,2011,5.4,Hybrid,Manual,165368.0,Used,70640.74,A4,15,Upper Mid,High
2079,Audi,2005,4.2,Diesel,Manual,19455.0,Used,69845.31,Q5,21,Upper Mid,Low
2080,Mercedes,2008,5.5,Hybrid,Automatic,209896.0,Used,84952.59,C-Class,18,Premium,Very High
2081,BMW,2015,4.1,Hybrid,Manual,231897.0,Used,17594.09,3 Series,11,Budget,Very High
2082,BMW,2003,1.7,Hybrid,Manual,88552.0,Like New,67674.17,X5,23,Upper Mid,Medium
2083,BMW,2002,0.0,Electric,Automatic,40484.0,Used,59637.74,5 Series,24,Upper Mid,Low
2084,Honda,2015,0.0,Electric,Automatic,134476.0,Like New,7935.23,Accord,11,Budget,High
2085,BMW,2023,0.0,Electric,Automatic,168332.0,Used,24135.18,3 Series,3,Budget,High
2086,Ford,2011,0.0,Electric,Automatic,100647.0,Used,30419.3,Explorer,15,Mid,High
2087,Toyota,2010,4.4,Diesel,Automatic,65642.0,Used,11892.86,RAV4,16,Budget,Medium
2088,BMW,2004,2.5,Petrol,Automatic,211803.0,Used,38698.38,X5,22,Mid,Very High
2089,Mercedes,2017,1.9,Petrol,Manual,128824.0,Used,7584.24,GLA,9,Budget,High
2090,Toyota,2018,4.8,Petrol,Automatic,248914.0,Used,57552.43,Camry,8,Upper Mid,Very High
2092,Mercedes,2022,2.1,Petrol,Manual,110879.0,Used,32265.3,E-Class,4,Mid,High
2093,Toyota,2005,4.1,Diesel,Automatic,120827.0,Like New,91494.8,Camry,21,Premium,High
2094,Mercedes,2021,1.2,Diesel,Automatic,267724.0,Used,52767.6,E-Class,5,Upper Mid,Very High
2095,Honda,2017,2.6,Diesel,Automatic,267544.0,Used,30556.32,CR-V,9,Mid,Very High
2098,Honda,2011,5.9,Petrol,Automatic,127319.0,Used,12067.59,Civic,15,Budget,High
2099,Mercedes,2018,2.0,Petrol,Automatic,106960.0,Used,6986.1,GLA,8,Budget,High
2100,Tesla,2017,0.0,Electric,Automatic,39015.0,Used,95395.26,Model 3,9,Premium,Low
2101,Audi,2016,2.0,Diesel,Manual,203877.0,Used,73838.03,Q5,10,Upper Mid,Very High
2102,BMW,2010,4.8,Hybrid,Manual,145109.0,Used,80995.07,X5,16,Premium,High
2103,BMW,2010,0.0,Electric,Automatic,262063.0,Used,98187.18,X3,16,Premium,Very High
2104,Ford,2020,3.8,Hybrid,Automatic,88754.0,Used,93504.73,Explorer,6,Premium,Medium
2105,Ford,2015,1.1,Hybrid,Automatic,221775.0,Used,75006.75,Explorer,11,Premium,Very High
2106,BMW,2001,1.2,Diesel,Automatic,203225.0,Used,70928.77,5 Series,25,Upper Mid,Very High
2107,Audi,2001,3.2,Petrol,Manual,152606.0,Used,37000.75,Q7,25,Mid,High
2108,BMW,2022,5.1,Diesel,Manual,222067.0,Used,14881.64,X3,4,Budget,Very High
2109,Tesla,2020,0.0,Electric,Automatic,56879.0,Used,59503.64,Model Y,6,Upper Mid,Medium
2110,Audi,2012,0.0,Electric,Automatic,119894.0,Used,59744.06,Q5,14,Upper Mid,High
2111,Ford,2009,3.7,Diesel,Manual,65839.0,Like New,95462.54,Explorer,17,Premium,Medium
2112,Toyota,2007,5.6,Petrol,Manual,29756.0,Like New,47044.23,Prius,19,Mid,Low
2113,Mercedes,2003,2.9,Hybrid,Automatic,143755.0,Like New,70626.72,C-Class,23,Upper Mid,High
2114,Tesla,2015,0.0,Electric,Automatic,180557.0,Used,59622.21,Model X,11,Upper Mid,High
2116,Ford,2010,5.7,Diesel,Manual,149787.0,Used,61246.11,Explorer,16,Upper Mid,High
2117,Ford,2006,4.8,Hybrid,Automatic,92943.0,Like New,56311.09,Focus,20,Upper Mid,Medium
2118,Honda,2016,5.7,Diesel,Automatic,218188.0,Used,51921.07,CR-V,10,Upper Mid,Very High
2119,Tesla,2019,0.0,Electric,Automatic,148188.0,Used,53775.18,Model X,7,Upper Mid,High
2120,Honda,2023,2.8,Hybrid,Automatic,36744.0,Like New,20578.86,Accord,3,Budget,Low
2121,Honda,2017,5.7,Diesel,Automatic,124697.0,Used,49030.38,Civic,9,Mid,High
2122,Mercedes,2021,2.4,Diesel,Manual,116072.0,Used,62537.06,C-Class,5,Upper Mid,High
2124,Audi,2011,0.0,Electric,Automatic,169123.0,Used,51425.19,Q5,15,Upper Mid,High
2125,BMW,2008,0.0,Electric,Automatic,7176.0,Used,12364.18,X3,18,Budget,Low
2126,Toyota,2004,5.6,Hybrid,Automatic,252365.0,Used,23123.54,RAV4,22,Budget,Very High
2127,Ford,2009,2.0,Hybrid,Manual,149748.0,Used,35492.41,Fiesta,17,Mid,High
2128,Audi,2003,0.0,Electric,Automatic,45177.0,Used,44837.96,A4,23,Mid,Low
2129,Toyota,2004,4.7,Petrol,Manual,110623.0,Like New,61424.06,Corolla,22,Upper Mid,High
2131,Tesla,2020,0.0,Electric,Automatic,120179.0,Used,20120.65,Model Y,6,Budget,High
2132,Tesla,2020,0.0,Electric,Automatic,247439.0,Used,6433.36,Model X,6,Budget,Very High
2133,Audi,2023,2.5,Diesel,Manual,120403.0,Used,47677.53,A4,3,Mid,High
2134,Audi,2009,5.9,Hybrid,Manual,95287.0,Used,46049.78,A4,17,Mid,Medium
2135,Ford,2007,4.2,Hybrid,Automatic,119574.0,Like New,57430.62,Fiesta,19,Upper Mid,High
2136,BMW,2001,4.6,Petrol,Manual,256463.0,Used,84156.07,X5,25,Premium,Very High
2137,Honda,2022,5.9,Hybrid,Automatic,121509.0,Used,81224.25,CR-V,4,Premium,High
2138,Tesla,2020,0.0,Electric,Automatic,248505.0,Used,14504.11,Model Y,6,Budget,Very High
2139,Mercedes,2015,0.0,Electric,Automatic,192589.0,Used,93729.56,E-Class,11,Premium,High
2140,BMW,2021,3.2,Petrol,Automatic,289531.0,Used,15489.37,5 Series,5,Budget,Very High
2141,Mercedes,2004,5.3,Petrol,Manual,4090.0,Used,65284.2,GLA,22,Upper Mid,Low
2142,Ford,2002,1.9,Diesel,Manual,3743.0,Used,68878.6,Mustang,24,Upper Mid,Low
2143,Ford,2011,5.7,Hybrid,Automatic,30924.0,Used,69588.36,Fiesta,15,Upper Mid,Low
2144,Ford,2012,2.1,Diesel,Automatic,141268.0,Used,30208.36,Fiesta,14,Mid,High
2145,Toyota,2012,2.6,Diesel,Automatic,105312.0,Like New,36382.78,RAV4,14,Mid,High
2146,Mercedes,2009,0.0,Electric,Automatic,216249.0,Used,57124.3,E-Class,17,Upper Mid,Very High
2147,BMW,2003,0.0,Electric,Automatic,224090.0,Used,23960.81,5 Series,23,Budget,Very High
2148,BMW,2008,0.0,Electric,Automatic,229602.0,Used,6929.49,X3,18,Budget,Very High
2149,Audi,2021,0.0,Electric,Automatic,103976.0,Used,58403.72,A4,5,Upper Mid,High
2151,Tesla,2022,0.0,Electric,Automatic,113566.0,Used,67389.46,Model X,4,Upper Mid,High
2152,Audi,2001,1.3,Hybrid,Manual,257443.0,Used,18936.55,A3,25,Budget,Very High
2153,Ford,2018,0.0,Electric,Automatic,119968.0,Used,84887.86,Focus,8,Premium,High
2154,BMW,2000,0.0,Electric,Automatic,61600.0,Like New,18891.04,X5,26,Budget,Medium
2155,Mercedes,2006,0.0,Electric,Automatic,50022.0,Used,89677.64,GLA,20,Premium,Medium
2156,Ford,2016,2.8,Petrol,Manual,134271.0,Used,47704.51,Focus,10,Mid,High
2157,Toyota,2002,3.0,Hybrid,Manual,123323.0,Used,57231.5,Prius,24,Upper Mid,High
2158,Audi,2019,1.3,Hybrid,Automatic,186110.0,Used,90175.23,A3,7,Premium,High
2159,Ford,2019,3.9,Diesel,Manual,120278.0,Used,33491.74,Explorer,7,Mid,High
2160,Ford,2020,5.4,Diesel,Automatic,270041.0,Used,22273.56,Explorer,6,Budget,Very High
2161,Toyota,2002,0.0,Electric,Automatic,64541.0,Used,47346.4,Corolla,24,Mid,Medium
2162,Honda,2002,4.0,Petrol,Manual,106968.0,Like New,28214.89,CR-V,24,Mid,High
2163,BMW,2016,4.3,Diesel,Automatic,14892.0,Like New,55145.17,5 Series,10,Upper Mid,Low
2164,Mercedes,2006,3.1,Diesel,Manual,24815.0,Used,31149.5,GLC,20,Mid,Low
2165,Tesla,2015,0.0,Electric,Automatic,278411.0,Used,87126.51,Model X,11,Premium,Very High
2167,Audi,2017,3.5,Diesel,Manual,114463.0,Used,5022.86,A3,9,Budget,High
2168,Ford,2012,1.0,Diesel,Manual,190732.0,Used,81520.0,Fiesta,14,Premium,High
2169,Toyota,2019,4.5,Hybrid,Manual,196599.0,Used,36370.17,Prius,7,Mid,High
2170,Toyota,2019,4.3,Petrol,Manual,194451.0,Used,35419.76,Camry,7,Mid,High
2171,BMW,2020,1.2,Hybrid,Manual,172343.0,Used,41390.97,5 Series,6,Mid,High
2172,Honda,2017,2.8,Diesel,Manual,138307.0,Like New,64874.94,Fit,9,Upper Mid,High
2173,Tesla,2012,0.0,Electric,Automatic,88757.0,Used,46995.77,Model S,14,Mid,Medium
2174,BMW,2000,3.1,Hybrid,Manual,296753.0,Used,64720.38,3 Series,26,Upper Mid,Very High
2175,Ford,2017,3.5,Diesel,Manual,254200.0,Used,18944.17,Fiesta,9,Budget,Very High
2176,BMW,2000,0.0,Electric,Automatic,23645.0,Used,97165.62,5 Series,26,Premium,Low
2177,Mercedes,2012,4.6,Diesel,Automatic,195630.0,Used,74312.6,GLC,14,Upper Mid,High
2179,Toyota,2019,5.0,Diesel,Manual,269915.0,Used,73796.14,Camry,7,Upper Mid,Very High
2180,Audi,2022,5.3,Diesel,Manual,151460.0,Used,59627.42,Q5,4,Upper Mid,High
2182,Tesla,2017,0.0,Electric,Automatic,57042.0,Used,21928.66,Model 3,9,Budget,Medium
2183,Ford,2008,0.0,Electric,Automatic,196945.0,Used,8924.27,Fiesta,18,Budget,High
2184,Mercedes,2008,5.8,Petrol,Automatic,47024.0,Used,81877.62,GLC,18,Premium,Low
2186,BMW,2000,1.4,Hybrid,Automatic,56965.0,Used,35091.12,X3,26,Mid,Medium
